"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)"
"160","1998","10","Rajasthan","Swami Madhopur","0.0"
"160","1999","10","Rajasthan","Swami Madhopur","0.0"
"160","2000","10","Rajasthan","Swami Madhopur","0.0"
"160","2001","10","Rajasthan","Swami Madhopur","0.0"
"160","2002","10","Rajasthan","Swami Madhopur","0.0"
"160","2003","10","Rajasthan","Swami Madhopur","0.0"
"160","2004","10","Rajasthan","Swami Madhopur","0.0"
"160","2005","10","Rajasthan","Swami Madhopur","0.0"
"160","2006","10","Rajasthan","Swami Madhopur","0.0"
"160","2007","10","Rajasthan","Swami Madhopur","0.0"
"160","2008","10","Rajasthan","Swami Madhopur","0.0"
"160","2009","10","Rajasthan","Swami Madhopur","0.0"
"160","2010","10","Rajasthan","Swami Madhopur","0.0"
"160","2011","10","Rajasthan","Swami Madhopur","0.0"
"161","1990","10","Rajasthan","Sikar","0.0"
"161","1991","10","Rajasthan","Sikar","0.0"
"161","1992","10","Rajasthan","Sikar","0.0"
"161","1993","10","Rajasthan","Sikar","0.0"
"161","1994","10","Rajasthan","Sikar","0.0"
"161","1995","10","Rajasthan","Sikar","0.0"
"161","1996","10","Rajasthan","Sikar","0.0"
"161","1997","10","Rajasthan","Sikar","0.0"
"161","1998","10","Rajasthan","Sikar","0.0"
"161","1999","10","Rajasthan","Sikar","0.0"
"161","2000","10","Rajasthan","Sikar","0.0"
"161","2001","10","Rajasthan","Sikar","0.0"
"161","2002","10","Rajasthan","Sikar","0.0"
"161","2003","10","Rajasthan","Sikar","0.0"
"161","2004","10","Rajasthan","Sikar","0.0"
"161","2005","10","Rajasthan","Sikar","0.0"
"161","2006","10","Rajasthan","Sikar","0.0"
"161","2007","10","Rajasthan","Sikar","0.0"
"161","2008","10","Rajasthan","Sikar","0.0"
"161","2009","10","Rajasthan","Sikar","0.0"
"161","2010","10","Rajasthan","Sikar","0.0"
"161","2011","10","Rajasthan","Sikar","0.0"
"162","1990","10","Rajasthan","Sirohi","0.0"
"162","1991","10","Rajasthan","Sirohi","0.0"
"162","1992","10","Rajasthan","Sirohi","0.0"
"162","1993","10","Rajasthan","Sirohi","0.0"
"162","1994","10","Rajasthan","Sirohi","0.0"
"162","1995","10","Rajasthan","Sirohi","0.01"
"162","1996","10","Rajasthan","Sirohi","0.02"
"162","1997","10","Rajasthan","Sirohi","0.02"
"162","1998","10","Rajasthan","Sirohi","0.01"
"162","1999","10","Rajasthan","Sirohi","0.01"
"162","2000","10","Rajasthan","Sirohi","0.01"
"162","2001","10","Rajasthan","Sirohi","0.0"
"162","2002","10","Rajasthan","Sirohi","0.0"
"162","2003","10","Rajasthan","Sirohi","0.0"
"162","2004","10","Rajasthan","Sirohi","0.0"
"162","2005","10","Rajasthan","Sirohi","0.0"
"162","2006","10","Rajasthan","Sirohi","0.01"
"162","2007","10","Rajasthan","Sirohi","0.0"
"162","2008","10","Rajasthan","Sirohi","0.0"
"162","2009","10","Rajasthan","Sirohi","0.0"
"162","2010","10","Rajasthan","Sirohi","0.0"
"162","2011","10","Rajasthan","Sirohi","0.0"
"163","1990","10","Rajasthan","Tonk","0.0"
"163","1991","10","Rajasthan","Tonk","0.02"
"163","1992","10","Rajasthan","Tonk","0.0"
"163","1993","10","Rajasthan","Tonk","0.0"
"163","1994","10","Rajasthan","Tonk","0.0"
"163","1995","10","Rajasthan","Tonk","0.0"
"163","1996","10","Rajasthan","Tonk","0.0"
"163","1997","10","Rajasthan","Tonk","0.0"
"163","1998","10","Rajasthan","Tonk","0.0"
"163","1999","10","Rajasthan","Tonk","0.0"
"163","2000","10","Rajasthan","Tonk","0.0"
"163","2001","10","Rajasthan","Tonk","0.0"
"163","2002","10","Rajasthan","Tonk","0.0"
"163","2003","10","Rajasthan","Tonk","0.0"
"163","2004","10","Rajasthan","Tonk","0.0"
"163","2005","10","Rajasthan","Tonk","0.0"
"163","2006","10","Rajasthan","Tonk","0.0"
"163","2007","10","Rajasthan","Tonk","0.0"
"163","2008","10","Rajasthan","Tonk","0.0"
"163","2009","10","Rajasthan","Tonk","0.0"
"163","2010","10","Rajasthan","Tonk","0.0"
"163","2011","10","Rajasthan","Tonk","0.0"
"164","1990","10","Rajasthan","Udaipur","0.17"
"164","1991","10","Rajasthan","Udaipur","0.0"
"164","1992","10","Rajasthan","Udaipur","0.21"
"164","1993","10","Rajasthan","Udaipur","0.29"
"164","1994","10","Rajasthan","Udaipur","0.64"
"164","1995","10","Rajasthan","Udaipur","0.28"
"164","1996","10","Rajasthan","Udaipur","0.33"
"164","1997","10","Rajasthan","Udaipur","0.1"
"164","1998","10","Rajasthan","Udaipur","0.19"
"164","1999","10","Rajasthan","Udaipur","0.97"
"164","2000","10","Rajasthan","Udaipur","0.79"
"164","2001","10","Rajasthan","Udaipur","0.95"
"164","2002","10","Rajasthan","Udaipur","0.51"
"164","2003","10","Rajasthan","Udaipur","0.56"
"164","2004","10","Rajasthan","Udaipur","0.49"
"164","2005","10","Rajasthan","Udaipur","0.42"
"164","2006","10","Rajasthan","Udaipur","0.49"
"164","2007","10","Rajasthan","Udaipur","1.22"
"164","2008","10","Rajasthan","Udaipur","0.62"
"164","2009","10","Rajasthan","Udaipur","1.47"
"164","2010","10","Rajasthan","Udaipur","2.2"
"164","2011","10","Rajasthan","Udaipur","1.33"
"165","1990","9","Punjab","Gurdaspur","153.0"
"165","1991","9","Punjab","Gurdaspur","126.0"
"165","1992","9","Punjab","Gurdaspur","126.0"
"165","1993","9","Punjab","Gurdaspur","140.0"
"165","1994","9","Punjab","Gurdaspur","157.0"
"165","1995","9","Punjab","Gurdaspur","187.0"
"165","1996","9","Punjab","Gurdaspur","151.0"
"165","1997","9","Punjab","Gurdaspur","147.0"
"165","1998","9","Punjab","Gurdaspur","152.0"
"165","1999","9","Punjab","Gurdaspur","198.0"
"165","2000","9","Punjab","Gurdaspur","174.0"
"165","2001","9","Punjab","Gurdaspur","167.0"
"165","2002","9","Punjab","Gurdaspur","189.0"
"165","2003","9","Punjab","Gurdaspur","193.0"
"165","2004","9","Punjab","Gurdaspur","202.0"
"165","2005","9","Punjab","Gurdaspur","190.0"
"165","2006","9","Punjab","Gurdaspur","201.0"
"165","2007","9","Punjab","Gurdaspur","191.0"
"165","2008","9","Punjab","Gurdaspur","201.0"
"165","2009","9","Punjab","Gurdaspur","204.0"
"165","2010","9","Punjab","Gurdaspur","204.0"
"165","2011","9","Punjab","Gurdaspur","201.0"
"166","1990","9","Punjab","Amritsar","252.0"
"166","1991","9","Punjab","Amritsar","244.0"
"166","1992","9","Punjab","Amritsar","237.0"
"166","1993","9","Punjab","Amritsar","240.0"
"166","1994","9","Punjab","Amritsar","250.0"
"166","1995","9","Punjab","Amritsar","291.0"
"166","1996","9","Punjab","Amritsar","239.0"
"166","1997","9","Punjab","Amritsar","240.0"
"166","1998","9","Punjab","Amritsar","240.0"
"166","1999","9","Punjab","Amritsar","319.0"
"166","2000","9","Punjab","Amritsar","278.0"
"166","2001","9","Punjab","Amritsar","304.0"
"166","2002","9","Punjab","Amritsar","311.0"
"166","2003","9","Punjab","Amritsar","326.0"
"166","2004","9","Punjab","Amritsar","334.0"
"166","2005","9","Punjab","Amritsar","345.0"
"166","2006","9","Punjab","Amritsar","178.0"
"166","2007","9","Punjab","Amritsar","178.0"
"166","2008","9","Punjab","Amritsar","183.0"
"166","2009","9","Punjab","Amritsar","185.0"
"166","2010","9","Punjab","Amritsar","186.0"
"166","2011","9","Punjab","Amritsar","184.0"
"167","1990","9","Punjab","Kapurthala","94.0"
"167","1991","9","Punjab","Kapurthala","97.0"
"167","1992","9","Punjab","Kapurthala","95.0"
"167","1993","9","Punjab","Kapurthala","101.0"
"167","1994","9","Punjab","Kapurthala","100.0"
"167","1995","9","Punjab","Kapurthala","97.0"
"167","1996","9","Punjab","Kapurthala","92.0"
"167","1997","9","Punjab","Kapurthala","97.0"
"167","1998","9","Punjab","Kapurthala","99.0"
"167","1999","9","Punjab","Kapurthala","100.0"
"167","2000","9","Punjab","Kapurthala","98.0"
"167","2001","9","Punjab","Kapurthala","93.0"
"167","2002","9","Punjab","Kapurthala","102.0"
"167","2003","9","Punjab","Kapurthala","104.0"
"167","2004","9","Punjab","Kapurthala","105.0"
"167","2005","9","Punjab","Kapurthala","108.0"
"167","2006","9","Punjab","Kapurthala","110.0"
"167","2007","9","Punjab","Kapurthala","110.0"
"167","2008","9","Punjab","Kapurthala","114.0"
"167","2009","9","Punjab","Kapurthala","115.0"
"167","2010","9","Punjab","Kapurthala","118.0"
"167","2011","9","Punjab","Kapurthala","118.0"
"168","1990","9","Punjab","Jalandhar","145.0"
"168","1991","9","Punjab","Jalandhar","153.0"
"168","1992","9","Punjab","Jalandhar","149.0"
"168","1993","9","Punjab","Jalandhar","154.0"
"168","1994","9","Punjab","Jalandhar","162.0"
"168","1995","9","Punjab","Jalandhar","159.0"
"168","1996","9","Punjab","Jalandhar","116.0"
"168","1997","9","Punjab","Jalandhar","125.0"
"168","1998","9","Punjab","Jalandhar","134.0"
"168","1999","9","Punjab","Jalandhar","133.0"
"168","2000","9","Punjab","Jalandhar","134.0"
"168","2001","9","Punjab","Jalandhar","121.0"
"168","2002","9","Punjab","Jalandhar","133.0"
"168","2003","9","Punjab","Jalandhar","138.0"
"168","2004","9","Punjab","Jalandhar","145.0"
"168","2005","9","Punjab","Jalandhar","151.0"
"168","2006","9","Punjab","Jalandhar","147.0"
"168","2007","9","Punjab","Jalandhar","149.0"
"168","2008","9","Punjab","Jalandhar","155.0"
"168","2009","9","Punjab","Jalandhar","161.0"
"168","2010","9","Punjab","Jalandhar","163.0"
"168","2011","9","Punjab","Jalandhar","165.0"
"169","1990","9","Punjab","Hoshiarpur","60.0"
"169","1991","9","Punjab","Hoshiarpur","50.0"
"169","1992","9","Punjab","Hoshiarpur","49.0"
"169","1993","9","Punjab","Hoshiarpur","46.0"
"169","1994","9","Punjab","Hoshiarpur","51.0"
"169","1995","9","Punjab","Hoshiarpur","57.0"
"169","1996","9","Punjab","Hoshiarpur","48.0"
"169","1997","9","Punjab","Hoshiarpur","51.0"
"169","1998","9","Punjab","Hoshiarpur","55.0"
"169","1999","9","Punjab","Hoshiarpur","61.0"
"169","2000","9","Punjab","Hoshiarpur","57.0"
"169","2001","9","Punjab","Hoshiarpur","54.0"
"169","2002","9","Punjab","Hoshiarpur","56.0"
"169","2003","9","Punjab","Hoshiarpur","58.0"
"169","2004","9","Punjab","Hoshiarpur","58.0"
"169","2005","9","Punjab","Hoshiarpur","61.0"
"169","2006","9","Punjab","Hoshiarpur","56.0"
"169","2007","9","Punjab","Hoshiarpur","56.0"
"169","2008","9","Punjab","Hoshiarpur","60.0"
"169","2009","9","Punjab","Hoshiarpur","70.0"
"169","2010","9","Punjab","Hoshiarpur","73.0"
"169","2011","9","Punjab","Hoshiarpur","74.0"
"170","1990","9","Punjab","Roopnagar","33.0"
"170","1991","9","Punjab","Roopnagar","34.0"
"170","1992","9","Punjab","Roopnagar","35.0"
"170","1993","9","Punjab","Roopnagar","37.0"
"170","1994","9","Punjab","Roopnagar","31.0"
"170","1995","9","Punjab","Roopnagar","39.0"
"170","1996","9","Punjab","Roopnagar","39.0"
"170","1997","9","Punjab","Roopnagar","41.0"
"170","1998","9","Punjab","Roopnagar","46.0"
"170","1999","9","Punjab","Roopnagar","50.0"
"170","2000","9","Punjab","Roopnagar","49.0"
"170","2001","9","Punjab","Roopnagar","47.0"
"170","2002","9","Punjab","Roopnagar","44.0"
"170","2003","9","Punjab","Roopnagar","51.0"
"170","2004","9","Punjab","Roopnagar","51.0"
"170","2005","9","Punjab","Roopnagar","53.0"
"170","2006","9","Punjab","Roopnagar","38.0"
"170","2007","9","Punjab","Roopnagar","33.0"
"170","2008","9","Punjab","Roopnagar","36.0"
"170","2009","9","Punjab","Roopnagar","38.0"
"170","2010","9","Punjab","Roopnagar","38.0"
"170","2011","9","Punjab","Roopnagar","38.0"
"171","1990","9","Punjab","Ludhiana","220.0"
"171","1991","9","Punjab","Ludhiana","227.0"
"171","1992","9","Punjab","Ludhiana","221.0"
"171","1993","9","Punjab","Ludhiana","231.0"
"171","1994","9","Punjab","Ludhiana","244.0"
"171","1995","9","Punjab","Ludhiana","230.0"
"171","1996","9","Punjab","Ludhiana","227.0"
"171","1997","9","Punjab","Ludhiana","234.0"
"171","1998","9","Punjab","Ludhiana","241.0"
"171","1999","9","Punjab","Ludhiana","237.0"
"171","2000","9","Punjab","Ludhiana","239.0"
"171","2001","9","Punjab","Ludhiana","230.0"
"171","2002","9","Punjab","Ludhiana","236.0"
"171","2003","9","Punjab","Ludhiana","241.0"
"171","2004","9","Punjab","Ludhiana","247.0"
"171","2005","9","Punjab","Ludhiana","250.0"
"171","2006","9","Punjab","Ludhiana","248.0"
"171","2007","9","Punjab","Ludhiana","250.0"
"171","2008","9","Punjab","Ludhiana","254.0"
"171","2009","9","Punjab","Ludhiana","257.0"
"171","2010","9","Punjab","Ludhiana","257.0"
"171","2011","9","Punjab","Ludhiana","257.0"
"172","1990","9","Punjab","Ferozpur","229.0"
"172","1991","9","Punjab","Ferozpur","233.0"
"172","1992","9","Punjab","Ferozpur","230.0"
"172","1993","9","Punjab","Ferozpur","221.0"
"172","1994","9","Punjab","Ferozpur","242.0"
"172","1995","9","Punjab","Ferozpur","226.0"
"172","1996","9","Punjab","Ferozpur","227.0"
"172","1997","9","Punjab","Ferozpur","249.0"
"172","1998","9","Punjab","Ferozpur","275.0"
"172","1999","9","Punjab","Ferozpur","280.0"
"172","2000","9","Punjab","Ferozpur","275.0"
"172","2001","9","Punjab","Ferozpur","276.0"
"172","2002","9","Punjab","Ferozpur","234.0"
"172","2003","9","Punjab","Ferozpur","244.0"
"172","2004","9","Punjab","Ferozpur","238.0"
"172","2005","9","Punjab","Ferozpur","236.0"
"172","2006","9","Punjab","Ferozpur","235.0"
"172","2007","9","Punjab","Ferozpur","243.0"
"172","2008","9","Punjab","Ferozpur","260.0"
"172","2009","9","Punjab","Ferozpur","262.0"
"172","2010","9","Punjab","Ferozpur","258.0"
"172","2011","9","Punjab","Ferozpur","257.0"
"173","1990","9","Punjab","Faridkot","138.0"
"173","1991","9","Punjab","Faridkot","148.0"
"173","1992","9","Punjab","Faridkot","140.0"
"173","1993","9","Punjab","Faridkot","157.0"
"173","1994","9","Punjab","Faridkot","172.0"
"173","1995","9","Punjab","Faridkot","156.0"
"173","1996","9","Punjab","Faridkot","46.0"
"173","1997","9","Punjab","Faridkot","56.0"
"173","1998","9","Punjab","Faridkot","82.0"
"173","1999","9","Punjab","Faridkot","90.0"
"173","2000","9","Punjab","Faridkot","82.0"
"173","2001","9","Punjab","Faridkot","80.0"
"173","2002","9","Punjab","Faridkot","86.0"
"173","2003","9","Punjab","Faridkot","84.0"
"173","2004","9","Punjab","Faridkot","88.0"
"173","2005","9","Punjab","Faridkot","86.0"
"173","2006","9","Punjab","Faridkot","85.0"
"173","2007","9","Punjab","Faridkot","87.0"
"173","2008","9","Punjab","Faridkot","95.0"
"173","2009","9","Punjab","Faridkot","98.0"
"173","2010","9","Punjab","Faridkot","101.0"
"173","2011","9","Punjab","Faridkot","101.0"
"174","1990","9","Punjab","Bhatinda","50.0"
"174","1991","9","Punjab","Bhatinda","64.0"
"174","1992","9","Punjab","Bhatinda","32.0"
"174","1993","9","Punjab","Bhatinda","46.0"
"174","1994","9","Punjab","Bhatinda","52.0"
"174","1995","9","Punjab","Bhatinda","39.0"
"174","1996","9","Punjab","Bhatinda","44.0"
"174","1997","9","Punjab","Bhatinda","53.0"
"174","1998","9","Punjab","Bhatinda","84.0"
"174","1999","9","Punjab","Bhatinda","99.0"
"174","2000","9","Punjab","Bhatinda","90.0"
"174","2001","9","Punjab","Bhatinda","78.0"
"174","2002","9","Punjab","Bhatinda","107.0"
"174","2003","9","Punjab","Bhatinda","105.0"
"174","2004","9","Punjab","Bhatinda","102.0"
"174","2005","9","Punjab","Bhatinda","95.0"
"174","2006","9","Punjab","Bhatinda","87.0"
"174","2007","9","Punjab","Bhatinda","86.0"
"174","2008","9","Punjab","Bhatinda","97.0"
"174","2009","9","Punjab","Bhatinda","104.0"
"174","2010","9","Punjab","Bhatinda","107.0"
"174","2011","9","Punjab","Bhatinda","101.0"
"175","1990","9","Punjab","Sangrur","268.0"
"175","1991","9","Punjab","Sangrur","301.0"
"175","1992","9","Punjab","Sangrur","284.0"
"175","1993","9","Punjab","Sangrur","308.0"
"175","1994","9","Punjab","Sangrur","312.0"
"175","1995","9","Punjab","Sangrur","321.0"
"175","1996","9","Punjab","Sangrur","306.0"
"175","1997","9","Punjab","Sangrur","331.0"
"175","1998","9","Punjab","Sangrur","350.0"
"175","1999","9","Punjab","Sangrur","360.0"
"175","2000","9","Punjab","Sangrur","354.0"
"175","2001","9","Punjab","Sangrur","306.0"
"175","2002","9","Punjab","Sangrur","352.0"
"175","2003","9","Punjab","Sangrur","366.0"
"175","2004","9","Punjab","Sangrur","367.0"
"175","2005","9","Punjab","Sangrur","367.0"
"175","2006","9","Punjab","Sangrur","262.0"
"175","2007","9","Punjab","Sangrur","262.0"
"175","2008","9","Punjab","Sangrur","267.0"
"175","2009","9","Punjab","Sangrur","271.0"
"175","2010","9","Punjab","Sangrur","272.0"
"175","2011","9","Punjab","Sangrur","274.0"
"176","1990","9","Punjab","Patiala","264.0"
"176","1991","9","Punjab","Patiala","270.0"
"176","1992","9","Punjab","Patiala","200.0"
"176","1993","9","Punjab","Patiala","206.0"
"176","1994","9","Punjab","Patiala","211.0"
"176","1995","9","Punjab","Patiala","236.0"
"176","1996","9","Punjab","Patiala","213.0"
"176","1997","9","Punjab","Patiala","220.0"
"176","1998","9","Punjab","Patiala","229.0"
"176","1999","9","Punjab","Patiala","250.0"
"176","2000","9","Punjab","Patiala","247.0"
"176","2001","9","Punjab","Patiala","245.0"
"176","2002","9","Punjab","Patiala","237.0"
"176","2003","9","Punjab","Patiala","246.0"
"176","2004","9","Punjab","Patiala","250.0"
"176","2005","9","Punjab","Patiala","252.0"
"176","2006","9","Punjab","Patiala","237.0"
"176","2007","9","Punjab","Patiala","234.0"
"176","2008","9","Punjab","Patiala","238.0"
"176","2009","9","Punjab","Patiala","240.0"
"176","2010","9","Punjab","Patiala","234.0"
"176","2011","9","Punjab","Patiala","234.0"
"177","1990","4","Haryana","Hissar","30.0"
"177","1991","4","Haryana","Hissar","31.0"
"177","1992","4","Haryana","Hissar","25.0"
"177","1993","4","Haryana","Hissar","45.0"
"177","1994","4","Haryana","Hissar","52.0"
"177","1995","4","Haryana","Hissar","43.0"
"177","1996","4","Haryana","Hissar","40.0"
"177","1997","4","Haryana","Hissar","18.0"
"177","1998","4","Haryana","Hissar","32.0"
"177","1999","4","Haryana","Hissar","20.0"
"177","2000","4","Haryana","Hissar","23.0"
"177","2001","4","Haryana","Hissar","13.0"
"177","2002","4","Haryana","Hissar","13.0"
"177","2003","4","Haryana","Hissar","17.0"
"177","2004","4","Haryana","Hissar","14.0"
"177","2005","4","Haryana","Hissar","18.0"
"177","2006","4","Haryana","Hissar","19.0"
"177","2007","4","Haryana","Hissar","17.0"
"177","2008","4","Haryana","Hissar","17.0"
"177","2009","4","Haryana","Hissar","14.0"
"177","2010","4","Haryana","Hissar","15.0"
"177","2011","4","Haryana","Hissar","26.0"
"178","1990","4","Haryana","Sirsa","21.0"
"178","1991","4","Haryana","Sirsa","21.0"
"178","1992","4","Haryana","Sirsa","10.0"
"178","1993","4","Haryana","Sirsa","20.0"
"178","1994","4","Haryana","Sirsa","26.0"
"178","1995","4","Haryana","Sirsa","16.0"
"178","1996","4","Haryana","Sirsa","20.0"
"178","1997","4","Haryana","Sirsa","25.0"
"178","1998","4","Haryana","Sirsa","30.0"
"178","1999","4","Haryana","Sirsa","31.0"
"178","2000","4","Haryana","Sirsa","30.0"
"178","2001","4","Haryana","Sirsa","26.0"
"178","2002","4","Haryana","Sirsa","27.0"
"178","2003","4","Haryana","Sirsa","30.0"
"178","2004","4","Haryana","Sirsa","29.0"
"178","2005","4","Haryana","Sirsa","34.0"
"178","2006","4","Haryana","Sirsa","34.0"
"178","2007","4","Haryana","Sirsa","31.0"
"178","2008","4","Haryana","Sirsa","29.0"
"178","2009","4","Haryana","Sirsa","27.0"
"178","2010","4","Haryana","Sirsa","27.0"
"178","2011","4","Haryana","Sirsa","30.0"
"179","1990","4","Haryana","Bhiwani","0.0"
"179","1991","4","Haryana","Bhiwani","0.0"
"179","1992","4","Haryana","Bhiwani","0.0"
"179","1993","4","Haryana","Bhiwani","0.0"
"179","1994","4","Haryana","Bhiwani","0.0"
"179","1995","4","Haryana","Bhiwani","0.0"
"179","1996","4","Haryana","Bhiwani","0.0"
"179","1997","4","Haryana","Bhiwani","0.0"
"179","1998","4","Haryana","Bhiwani","0.0"
"179","1999","4","Haryana","Bhiwani","4.0"
"179","2000","4","Haryana","Bhiwani","4.0"
"179","2001","4","Haryana","Bhiwani","5.0"
"179","2002","4","Haryana","Bhiwani","4.0"
"179","2003","4","Haryana","Bhiwani","7.0"
"179","2004","4","Haryana","Bhiwani","8.0"
"179","2005","4","Haryana","Bhiwani","9.0"
"179","2006","4","Haryana","Bhiwani","8.0"
"179","2007","4","Haryana","Bhiwani","10.0"
"179","2008","4","Haryana","Bhiwani","11.0"
"179","2009","4","Haryana","Bhiwani","9.0"
"179","2010","4","Haryana","Bhiwani","11.0"
"179","2011","4","Haryana","Bhiwani","12.0"
"180","1990","4","Haryana","Gurgaon","2.0"
"180","1991","4","Haryana","Gurgaon","1.0"
"180","1992","4","Haryana","Gurgaon","2.0"
"180","1993","4","Haryana","Gurgaon","2.0"
"180","1994","4","Haryana","Gurgaon","4.0"
"180","1995","4","Haryana","Gurgaon","2.0"
"180","1996","4","Haryana","Gurgaon","0.0"
"180","1997","4","Haryana","Gurgaon","4.0"
"180","1998","4","Haryana","Gurgaon","0.0"
"180","1999","4","Haryana","Gurgaon","4.0"
"180","2000","4","Haryana","Gurgaon","5.0"
"180","2001","4","Haryana","Gurgaon","5.0"
"180","2002","4","Haryana","Gurgaon","2.0"
"180","2003","4","Haryana","Gurgaon","5.0"
"180","2004","4","Haryana","Gurgaon","5.0"
"180","2005","4","Haryana","Gurgaon","2.0"
"180","2006","4","Haryana","Gurgaon","2.0"
"180","2007","4","Haryana","Gurgaon","2.0"
"180","2008","4","Haryana","Gurgaon","2.0"
"180","2009","4","Haryana","Gurgaon","2.0"
"180","2010","4","Haryana","Gurgaon","2.0"
"180","2011","4","Haryana","Gurgaon","0.0"
"181","1990","4","Haryana","Jind","33.0"
"181","1991","4","Haryana","Jind","30.0"
"181","1992","4","Haryana","Jind","25.0"
"181","1993","4","Haryana","Jind","44.0"
"181","1994","4","Haryana","Jind","45.0"
"181","1995","4","Haryana","Jind","45.0"
"181","1996","4","Haryana","Jind","47.0"
"181","1997","4","Haryana","Jind","50.0"
"181","1998","4","Haryana","Jind","66.0"
"181","1999","4","Haryana","Jind","37.0"
"181","2000","4","Haryana","Jind","78.0"
"181","2001","4","Haryana","Jind","64.0"
"181","2002","4","Haryana","Jind","39.0"
"181","2003","4","Haryana","Jind","62.0"
"181","2004","4","Haryana","Jind","63.0"
"181","2005","4","Haryana","Jind","68.0"
"181","2006","4","Haryana","Jind","69.0"
"181","2007","4","Haryana","Jind","73.0"
"181","2008","4","Haryana","Jind","73.0"
"181","2009","4","Haryana","Jind","68.0"
"181","2010","4","Haryana","Jind","70.0"
"181","2011","4","Haryana","Jind","68.0"
"182","1990","4","Haryana","Mahendragarh","0.0"
"182","1991","4","Haryana","Mahendragarh","0.0"
"182","1992","4","Haryana","Mahendragarh","0.0"
"182","1993","4","Haryana","Mahendragarh","0.0"
"182","1994","4","Haryana","Mahendragarh","0.0"
"182","1995","4","Haryana","Mahendragarh","0.0"
"182","1996","4","Haryana","Mahendragarh","0.0"
"182","1997","4","Haryana","Mahendragarh","0.0"
"182","1998","4","Haryana","Mahendragarh","0.0"
"182","1999","4","Haryana","Mahendragarh","0.0"
"182","2000","4","Haryana","Mahendragarh","0.0"
"182","2001","4","Haryana","Mahendragarh","0.0"
"182","2002","4","Haryana","Mahendragarh","0.0"
"182","2003","4","Haryana","Mahendragarh","0.0"
"182","2004","4","Haryana","Mahendragarh","0.0"
"182","2005","4","Haryana","Mahendragarh","0.0"
"182","2006","4","Haryana","Mahendragarh","0.0"
"182","2007","4","Haryana","Mahendragarh","0.0"
"182","2008","4","Haryana","Mahendragarh","0.0"
"182","2009","4","Haryana","Mahendragarh","0.0"
"182","2010","4","Haryana","Mahendragarh","0.0"
"182","2011","4","Haryana","Mahendragarh","0.0"
"183","1990","4","Haryana","Ambala","50.0"
"183","1991","4","Haryana","Ambala","50.0"
"183","1992","4","Haryana","Ambala","36.0"
"183","1993","4","Haryana","Ambala","45.0"
"183","1994","4","Haryana","Ambala","46.0"
"183","1995","4","Haryana","Ambala","50.0"
"183","1996","4","Haryana","Ambala","40.0"
"183","1997","4","Haryana","Ambala","53.0"
"183","1998","4","Haryana","Ambala","57.0"
"183","1999","4","Haryana","Ambala","53.0"
"183","2000","4","Haryana","Ambala","58.0"
"183","2001","4","Haryana","Ambala","50.0"
"183","2002","4","Haryana","Ambala","52.0"
"183","2003","4","Haryana","Ambala","59.0"
"183","2004","4","Haryana","Ambala","65.0"
"183","2005","4","Haryana","Ambala","68.0"
"183","2006","4","Haryana","Ambala","68.0"
"183","2007","4","Haryana","Ambala","68.0"
"183","2008","4","Haryana","Ambala","73.0"
"183","2009","4","Haryana","Ambala","69.0"
"183","2010","4","Haryana","Ambala","69.0"
"183","2011","4","Haryana","Ambala","47.0"
"184","1990","4","Haryana","Karnal","75.0"
"184","1991","4","Haryana","Karnal","100.0"
"184","1992","4","Haryana","Karnal","77.0"
"184","1993","4","Haryana","Karnal","75.0"
"184","1994","4","Haryana","Karnal","86.0"
"184","1995","4","Haryana","Karnal","96.0"
"184","1996","4","Haryana","Karnal","85.0"
"184","1997","4","Haryana","Karnal","99.0"
"184","1998","4","Haryana","Karnal","106.0"
"184","1999","4","Haryana","Karnal","103.0"
"184","2000","4","Haryana","Karnal","74.0"
"184","2001","4","Haryana","Karnal","120.0"
"184","2002","4","Haryana","Karnal","102.0"
"184","2003","4","Haryana","Karnal","106.0"
"184","2004","4","Haryana","Karnal","103.0"
"184","2005","4","Haryana","Karnal","113.0"
"184","2006","4","Haryana","Karnal","114.0"
"184","2007","4","Haryana","Karnal","127.0"
"184","2008","4","Haryana","Karnal","128.0"
"184","2009","4","Haryana","Karnal","123.0"
"184","2010","4","Haryana","Karnal","124.0"
"184","2011","4","Haryana","Karnal","109.0"
"185","1990","4","Haryana","Kurukshetra","67.0"
"185","1991","4","Haryana","Kurukshetra","75.0"
"185","1992","4","Haryana","Kurukshetra","70.0"
"185","1993","4","Haryana","Kurukshetra","47.0"
"185","1994","4","Haryana","Kurukshetra","57.0"
"185","1995","4","Haryana","Kurukshetra","69.0"
"185","1996","4","Haryana","Kurukshetra","72.0"
"185","1997","4","Haryana","Kurukshetra","67.0"
"185","1998","4","Haryana","Kurukshetra","68.0"
"185","1999","4","Haryana","Kurukshetra","87.0"
"185","2000","4","Haryana","Kurukshetra","53.0"
"185","2001","4","Haryana","Kurukshetra","75.0"
"185","2002","4","Haryana","Kurukshetra","64.0"
"185","2003","4","Haryana","Kurukshetra","71.0"
"185","2004","4","Haryana","Kurukshetra","83.0"
"185","2005","4","Haryana","Kurukshetra","78.0"
"185","2006","4","Haryana","Kurukshetra","78.0"
"185","2007","4","Haryana","Kurukshetra","89.0"
"185","2008","4","Haryana","Kurukshetra","90.0"
"185","2009","4","Haryana","Kurukshetra","88.0"
"185","2010","4","Haryana","Kurukshetra","90.0"
